platform,day_of_week,post_hour,post_type,media_type,num_hashtags,mentions_count,has_call_to_action,call_to_action_type,content_topic,sentiment_tone,caption_length,features_resident_story,campaign_name,is_boosted,boost_budget_php,impressions,reach,likes,comments,shares,saves,click_throughs,video_views,engagement_rate,profile_visits,donation_referrals,estimated_donation_value_php,follower_count_at_post,watch_time_seconds,avg_view_duration_seconds,subscriber_count_at_post,forwards,post_month,post_is_weekend,confirmed_donation_count,confirmed_monetary_value,led_to_donation
Instagram,Thursday,8,Campaign,Carousel,3,1,True,SignUp,Education,Informative,178,False,Summer of Safety,False,0.0,20.696019642516845,17.8616676092083,123,33,15,16,164,0.0,0.0485,47,2,1086.03,1796,0.0,0.0,0.0,0.0,5,0,0,0.0,0
Facebook,Saturday,13,Campaign,Carousel,3,0,True,ShareStory,Education,Emotional,124,False,Summer of Safety,False,0.0,19.253155748487675,17.178640990170823,149,58,51,24,124,0.0,0.0916,60,8,32171.7,2479,0.0,0.0,0.0,0.0,5,1,0,0.0,0
YouTube,Saturday,14,EducationalContent,Video,2,2,False,None,Health,Urgent,151,False,Summer of Safety,True,0.0,26.96746178304287,23.55659478380917,1057,613,583,162,286,16824.0,0.1381,759,17,83863.86,473,4458360.0,265.0,627.0,0.0,5,1,0,0.0,0
WhatsApp,Tuesday,6,Campaign,Photo,0,0,True,DonateNow,AwarenessRaising,Informative,150,False,Summer of Safety,False,0.0,8.667763794028843,7.7283292551503635,4,1,0,0,5,0.0,0.0385,2,0,0.0,1186,0.0,0.0,0.0,0.0,5,0,0,0.0,0
TikTok,Thursday,3,ImpactStory,Reel,4,1,False,None,Education,Hopeful,119,True,Summer of Safety,False,0.0,17.372645182275143,15.806949892092168,37,11,13,3,28,1857.0,0.0216,9,2,3056.64,916,0.0,0.0,0.0,0.0,5,0,0,0.0,0
Twitter,Friday,22,Campaign,Photo,2,0,True,LearnMore,AwarenessRaising,Informative,151,False,Summer of Safety,True,0.0,19.742738699835936,17.89012821892273,116,36,15,13,116,0.0,0.0409,37,2,3274.29,1228,0.0,0.0,0.0,0.0,5,0,0,0.0,0
Facebook,Saturday,17,Campaign,Carousel,5,1,True,ShareStory,DonorImpact,Celebratory,148,False,Summer of Safety,False,0.0,21.732383506560982,19.23306372561585,442,73,70,58,240,0.0,0.119,87,9,20440.15,2479,0.0,0.0,0.0,0.0,5,1,0,0.0,0
Instagram,Sunday,20,EducationalContent,Carousel,5,0,True,DonateNow,AwarenessRaising,Hopeful,206,False,None,False,0.0,24.178810398185117,20.728234054873738,703,267,148,137,196,0.0,0.176,368,1,1511.92,1796,0.0,0.0,0.0,0.0,6,1,0,0.0,0
Facebook,Wednesday,19,ImpactStory,Text,2,0,False,None,DonorImpact,Celebratory,104,True,None,False,0.0,22.81516751095641,20.47925730960964,1019,189,426,71,73,0.0,0.1679,328,62,82656.47,2489,0.0,0.0,0.0,0.0,6,0,0,0.0,0
LinkedIn,Sunday,16,ImpactStory,Text,2,0,True,DonateNow,Gratitude,Grateful,104,False,None,False,0.0,14.489488799529425,13.053777888527222,37,12,6,3,49,0.0,0.0595,19,1,4290.39,360,0.0,0.0,0.0,0.0,6,1,0,0.0,0
Instagram,Monday,21,ImpactStory,Reel,1,1,False,None,Health,Celebratory,101,True,None,False,0.0,26.425529773166794,23.55659478380917,1873,638,808,140,196,10809.0,0.1936,354,101,214655.68,1782,0.0,0.0,0.0,0.0,6,0,0,0.0,0
LinkedIn,Tuesday,9,ThankYou,Photo,3,0,True,ShareStory,EventRecap,Emotional,113,False,None,False,0.0,11.935294119702528,10.324540692116262,67,24,12,5,16,0.0,0.2131,26,0,0.0,457,0.0,0.0,0.0,0.0,6,0,0,0.0,0
Instagram,Friday,10,ImpactStory,Reel,4,3,False,None,AwarenessRaising,Informative,140,False,None,False,0.0,18.98873646443208,16.18714466973503,125,26,20,11,39,3107.0,0.0657,48,1,1226.78,1782,0.0,0.0,0.0,0.0,6,0,0,0.0,0
Instagram,Friday,11,EducationalContent,Photo,1,0,True,SignUp,AwarenessRaising,Informative,132,False,Back to School,True,0.0,26.96746178304287,23.55659478380917,1780,388,261,159,629,0.0,0.1079,592,8,34481.8,1796,0.0,0.0,0.0,0.0,6,0,0,0.0,0
YouTube,Friday,23,ThankYou,Video,3,0,True,DonateNow,AwarenessRaising,Emotional,108,False,Back to School,False,0.0,18.636920383921577,16.451182130750134,121,52,27,13,75,2897.0,0.0729,35,0,0.0,572,92704.0,32.0,649.0,0.0,6,0,0,0.0,0
Instagram,Saturday,18,ThankYou,Reel,2,0,False,None,Reintegration,Grateful,91,False,Back to School,False,0.0,18.92356271910174,16.302370879114985,124,40,34,14,36,2296.0,0.0882,30,0,0.0,1796,0.0,0.0,0.0,0.0,6,1,0,0.0,0
Twitter,Sunday,8,ImpactStory,Video,2,1,False,None,Health,Urgent,147,True,None,False,0.0,24.149439845518852,21.771935477739,771,352,391,82,77,7297.0,0.1456,350,80,216950.79,1222,0.0,0.0,0.0,0.0,6,1,0,0.0,0
Twitter,Sunday,16,EventPromotion,Photo,3,0,False,None,Health,Grateful,133,False,Back to School,False,0.0,10.70548457710117,8.975057327475257,18,5,2,1,3,0.0,0.0883,7,0,0.0,1228,0.0,0.0,0.0,0.0,6,1,0,0.0,0
TikTok,Monday,8,ImpactStory,Reel,0,1,True,SignUp,Education,Emotional,119,True,Back to School,False,0.0,24.124958469328032,20.797303604921606,326,112,192,47,283,6145.0,0.0904,128,29,102779.32,731,0.0,0.0,0.0,0.0,6,0,0,0.0,0
WhatsApp,Tuesday,18,ImpactStory,Photo,0,0,True,SignUp,Gratitude,Emotional,140,False,Back to School,False,0.0,16.52558572560706,14.224650621974348,150,52,41,18,48,0.0,0.2018,99,22,74217.74,1543,0.0,0.0,0.0,115.0,6,0,0,0.0,0
WhatsApp,Wednesday,3,ImpactStory,Video,0,0,False,None,SafehouseLife,Urgent,136,False,Back to School,False,0.0,9.436005097941516,8.171938170669305,3,0,1,0,2,232.0,0.0296,1,0,0.0,1517,0.0,0.0,0.0,2.0,6,0,0,0.0,0
Facebook,Saturday,14,EventPromotion,Text,4,0,True,LearnMore,Education,Urgent,137,False,Back to School,False,0.0,13.958773853905413,12.642169819276683,39,9,17,4,39,0.0,0.0888,14,0,0.0,2423,0.0,0.0,0.0,0.0,6,1,0,0.0,0
Facebook,Wednesday,11,EventPromotion,Photo,3,0,False,None,SafehouseLife,Celebratory,129,False,Back to School,False,0.0,20.94912078185254,18.63615510375066,536,166,115,47,42,0.0,0.1833,186,1,2028.35,2479,0.0,0.0,0.0,0.0,7,0,0,0.0,0
TikTok,Wednesday,21,EventPromotion,Reel,2,0,True,LearnMore,CampaignLaunch,Emotional,134,False,Back to School,False,0.0,26.84387629420331,23.55659478380917,1719,290,488,193,513,10470.0,0.2072,593,6,26793.54,916,0.0,0.0,0.0,0.0,7,0,2,1244.53,1
Facebook,Saturday,22,Campaign,Video,3,0,True,ShareStory,Health,Urgent,142,False,Back to School,True,0.0,26.82230835092965,23.162915102063355,361,193,180,62,384,12362.0,0.0706,107,34,75922.51,2479,0.0,0.0,0.0,0.0,7,1,0,0.0,0
Instagram,Monday,6,Campaign,Photo,1,0,True,SignUp,SafehouseLife,Urgent,126,False,None,False,0.0,17.521307925410962,15.53797526663525,93,40,31,12,66,0.0,0.0749,22,4,9982.37,1782,0.0,0.0,0.0,0.0,7,0,0,0.0,0
WhatsApp,Tuesday,5,ImpactStory,Text,0,0,False,None,SafehouseLife,Urgent,139,True,Back to School,False,0.0,10.523049803913835,8.773526340235083,4,1,1,0,2,0.0,0.0243,1,0,0.0,1543,0.0,0.0,0.0,2.0,7,0,0,0.0,0
Instagram,Tuesday,14,EducationalContent,Carousel,1,1,True,SignUp,EventRecap,Grateful,114,False,None,False,0.0,21.15287517665424,17.900928659480744,206,68,61,37,141,0.0,0.1137,66,0,0.0,1833,0.0,0.0,0.0,0.0,7,0,0,0.0,0
Instagram,Tuesday,21,Campaign,Photo,2,3,True,DonateNow,Education,Grateful,158,False,Back to School,False,0.0,20.517432723525033,17.397981736911103,308,36,43,27,96,0.0,0.1145,103,7,12385.65,1833,0.0,0.0,0.0,0.0,7,0,0,0.0,0
Twitter,Friday,16,EventPromotion,Text,0,0,False,None,CampaignLaunch,Informative,134,False,Back to School,True,0.0,13.420389404012514,11.899347739100557,25,3,5,3,8,0.0,0.056,5,0,0.0,1222,0.0,0.0,0.0,0.0,7,0,0,0.0,0
YouTube,Monday,1,EventPromotion,Video,3,1,False,None,DonorImpact,Celebratory,134,False,None,False,0.0,19.800223828336254,17.324427067175566,93,31,16,7,50,4864.0,0.037,19,0,0.0,620,160512.0,33.0,670.0,0.0,7,0,1,436.93,1
Facebook,Monday,18,Campaign,Video,2,0,True,LearnMore,Education,Informative,172,False,Back to School,False,0.0,20.193537694340204,18.23377289801816,202,52,39,17,109,3986.0,0.0647,80,5,21324.41,2479,0.0,0.0,0.0,0.0,7,0,1,0.0,1
Instagram,Friday,17,ImpactStory,Photo,2,0,False,None,Gratitude,Celebratory,142,True,None,True,0.0,26.96746178304287,23.55659478380917,1198,176,361,104,151,0.0,0.0998,300,61,109113.87,1833,0.0,0.0,0.0,0.0,7,0,0,0.0,0
LinkedIn,Saturday,20,EventPromotion,Carousel,2,0,True,LearnMore,CampaignLaunch,Emotional,116,False,Back to School,False,0.0,17.84985583207884,16.133299082410403,149,38,36,27,113,0.0,0.0995,58,0,0.0,496,0.0,0.0,0.0,0.0,7,1,0,0.0,0
Instagram,Sunday,21,EducationalContent,Carousel,4,1,False,None,Education,Emotional,177,False,Back to School,False,0.0,20.050383011234864,17.430656500520662,321,52,66,45,32,0.0,0.1398,118,1,3066.37,1782,0.0,0.0,0.0,0.0,7,1,0,0.0,0
Facebook,Sunday,20,Campaign,Text,2,0,True,SignUp,Gratitude,Hopeful,178,False,None,False,0.0,21.020543187149567,18.775860819128066,510,151,76,36,169,0.0,0.1475,144,9,40628.07,2489,0.0,0.0,0.0,0.0,7,1,1,3208.9,1
Twitter,Saturday,17,Campaign,Photo,1,1,True,SignUp,Health,Urgent,176,False,None,False,0.0,18.75040754177215,15.959943264899099,162,47,65,24,68,0.0,0.1644,121,8,29960.11,1228,0.0,0.0,0.0,0.0,8,1,0,0.0,0
Twitter,Saturday,18,ThankYou,Reel,2,0,True,LearnMore,DonorImpact,Urgent,97,False,None,False,0.0,22.339468129049244,19.00444798300209,539,84,129,51,135,4157.0,0.1549,123,2,6999.78,1222,0.0,0.0,0.0,0.0,8,1,0,0.0,0
Facebook,Saturday,18,FundraisingAppeal,Photo,2,2,True,LearnMore,CampaignLaunch,Emotional,157,False,None,False,0.0,18.82700253080009,17.134839825326473,334,148,122,28,94,0.0,0.1659,148,20,11335.27,2027,0.0,0.0,0.0,0.0,8,1,0,0.0,0
TikTok,Tuesday,6,ImpactStory,Reel,3,1,False,None,SafehouseLife,Grateful,114,True,None,False,0.0,22.933252154577993,19.978604129909183,151,17,65,12,55,8097.0,0.0343,64,5,22476.14,930,0.0,0.0,0.0,0.0,8,0,0,0.0,0
Instagram,Wednesday,14,ImpactStory,Carousel,1,2,False,None,Reintegration,Hopeful,215,True,None,False,0.0,26.62254287148424,22.746603279170674,792,88,377,110,122,0.0,0.099,153,85,73383.23,1816,0.0,0.0,0.0,0.0,8,0,1,0.0,1
Facebook,Thursday,19,FundraisingAppeal,Photo,4,0,True,DonateNow,Gratitude,Hopeful,199,False,None,True,0.0,26.96746178304287,23.55659478380917,1657,425,208,127,439,0.0,0.1589,697,18,35422.2,2489,0.0,0.0,0.0,0.0,8,0,0,0.0,0
Facebook,Thursday,22,ImpactStory,Text,3,2,False,None,Gratitude,Grateful,150,False,None,False,0.0,15.776824062068341,13.445146484149728,28,4,5,2,11,0.0,0.043,10,0,0.0,2489,0.0,0.0,0.0,0.0,8,0,0,0.0,0
Twitter,Friday,23,EducationalContent,Text,1,0,True,LearnMore,Gratitude,Emotional,139,False,None,False,0.0,15.50330934514177,13.026299344762352,49,9,16,3,27,0.0,0.0686,11,0,0.0,1228,0.0,0.0,0.0,0.0,8,0,0,0.0,0
Instagram,Wednesday,1,EventPromotion,Photo,1,0,True,ShareStory,CampaignLaunch,Informative,116,False,None,False,0.0,15.559283685051778,13.779705515903728,20,3,2,2,47,0.0,0.0222,9,0,0.0,1782,0.0,0.0,0.0,0.0,8,0,0,0.0,0
WhatsApp,Wednesday,9,ImpactStory,Text,0,0,True,LearnMore,Education,Informative,139,True,None,False,0.0,15.25368000346375,13.70356063537396,122,42,51,13,48,0.0,0.1232,29,14,80761.47,1543,0.0,0.0,0.0,101.0,8,0,0,0.0,0
WhatsApp,Monday,11,EventPromotion,Photo,0,2,False,None,Gratitude,Grateful,116,False,None,False,0.0,17.592390975765444,15.016795459134748,98,30,18,6,18,0.0,0.068,18,1,4543.79,1517,0.0,0.0,0.0,49.0,8,0,0,0.0,0
TikTok,Tuesday,11,EventPromotion,Reel,1,2,True,LearnMore,CampaignLaunch,Informative,123,False,None,False,0.0,12.947506813194698,11.64406625088009,17,5,3,2,23,453.0,0.0576,8,0,0.0,930,0.0,0.0,0.0,0.0,8,0,0,0.0,0
YouTube,Wednesday,7,Campaign,Video,5,2,True,SignUp,CampaignLaunch,Celebratory,171,False,None,False,0.0,23.80467471667999,20.26667780613582,466,62,87,37,169,5030.0,0.0859,158,6,4492.94,620,140840.0,28.0,703.0,0.0,8,0,0,0.0,0
Instagram,Wednesday,11,ThankYou,Carousel,2,1,False,None,Health,Hopeful,116,False,None,False,0.0,24.550443414296762,21.467115768843755,896,205,164,111,95,0.0,0.1323,406,2,4750.57,1782,0.0,0.0,0.0,0.0,8,0,0,0.0,0
TikTok,Wednesday,20,FundraisingAppeal,Carousel,1,2,True,DonateNow,Health,Emotional,155,False,None,False,0.0,22.02792021157142,18.899738989631665,521,206,257,112,135,0.0,0.2392,165,22,36089.79,916,0.0,0.0,0.0,0.0,8,0,1,836.04,1
Instagram,Saturday,19,EventPromotion,Reel,2,0,True,DonateNow,SafehouseLife,Celebratory,139,False,None,False,0.0,24.54416094989563,22.167765254701756,1816,256,291,109,450,6980.0,0.2137,739,4,11716.5,1816,0.0,0.0,0.0,0.0,8,1,0,0.0,0
Twitter,Wednesday,8,ImpactStory,Text,2,0,False,None,EventRecap,Informative,211,False,None,False,0.0,11.26016100666579,9.855798170259035,20,7,3,1,3,0.0,0.0737,5,0,0.0,1222,0.0,0.0,0.0,0.0,8,0,1,762.84,1
Twitter,Friday,17,Campaign,Video,1,0,True,ShareStory,Education,Informative,154,False,None,False,0.0,19.831539812337304,17.214332213250053,221,68,55,30,98,2691.0,0.1176,61,2,3026.4,1041,0.0,0.0,0.0,0.0,8,0,0,0.0,0
Instagram,Wednesday,15,Campaign,Photo,1,1,True,DonateNow,Health,Emotional,125,False,None,False,0.0,17.804854806746846,15.440213169096948,173,46,39,11,68,0.0,0.1046,27,5,16869.78,1782,0.0,0.0,0.0,0.0,9,0,0,0.0,0
Twitter,Wednesday,15,ImpactStory,Text,2,0,False,None,Gratitude,Emotional,96,False,None,False,0.0,14.847856489746093,13.119745239656021,42,19,19,4,13,0.0,0.0839,13,3,14832.17,1228,0.0,0.0,0.0,0.0,9,0,0,0.0,0
Instagram,Thursday,20,ThankYou,Video,2,0,True,SignUp,EventRecap,Celebratory,121,False,None,False,0.0,19.183530677617465,16.665204748566907,560,104,60,42,112,4107.0,0.2347,213,0,0.0,1833,0.0,0.0,0.0,0.0,9,0,0,0.0,0
Twitter,Friday,8,ImpactStory,Text,2,0,True,LearnMore,Education,Emotional,136,True,None,False,0.0,19.187282716520702,16.689364728592178,378,44,127,35,122,0.0,0.1811,131,30,104887.1,1228,0.0,0.0,0.0,0.0,9,0,1,489.55,1
Instagram,Friday,15,Campaign,Photo,2,0,True,LearnMore,Reintegration,Urgent,137,False,None,False,0.0,17.388404622337628,15.136051689113764,111,40,30,9,50,0.0,0.0771,52,1,3198.65,1782,0.0,0.0,0.0,0.0,9,0,0,0.0,0
TikTok,Friday,23,ImpactStory,Reel,2,0,False,None,Health,Emotional,140,True,None,False,0.0,26.96746178304287,23.55659478380917,1937,400,740,197,216,18984.0,0.1383,574,109,311938.91,930,0.0,0.0,0.0,0.0,9,0,0,0.0,0
YouTube,Saturday,15,Campaign,Video,3,3,True,ShareStory,AwarenessRaising,Emotional,169,False,None,False,0.0,22.86469061608036,19.612683648316253,826,237,253,70,208,6728.0,0.1925,367,18,29717.14,620,1325416.0,197.0,719.0,0.0,9,1,0,0.0,0
Facebook,Sunday,0,EducationalContent,Carousel,3,0,False,None,Gratitude,Hopeful,170,False,None,False,0.0,12.101272062667237,10.634760061795168,6,1,1,0,4,0.0,0.0232,1,0,0.0,2423,0.0,0.0,0.0,0.0,9,1,0,0.0,0
Instagram,Tuesday,0,FundraisingAppeal,Reel,1,2,True,SignUp,Reintegration,Emotional,143,False,None,True,0.0,21.535810324584943,18.718579298689576,82,47,35,13,127,4380.0,0.0393,30,3,9451.82,1833,0.0,0.0,0.0,0.0,9,0,0,0.0,0
LinkedIn,Wednesday,18,EducationalContent,Video,2,0,False,None,Health,Celebratory,170,False,None,False,0.0,10.932839082679074,9.855798170259035,20,6,4,1,3,517.0,0.0769,9,0,0.0,463,0.0,0.0,0.0,0.0,9,0,0,0.0,0
Facebook,Saturday,1,ThankYou,Text,4,0,True,ShareStory,SafehouseLife,Hopeful,150,False,None,True,0.0,17.7284401503601,15.674422331638146,56,20,7,4,62,0.0,0.0364,11,0,0.0,2489,0.0,0.0,0.0,0.0,9,1,0,0.0,0
Facebook,Saturday,19,EducationalContent,Photo,1,1,True,DonateNow,SafehouseLife,Urgent,175,False,None,False,0.0,20.088905618802325,17.466059605307507,517,79,105,57,95,0.0,0.2163,243,1,1896.66,2489,0.0,0.0,0.0,0.0,9,1,0,0.0,0
Twitter,Monday,21,ThankYou,Text,1,0,True,ShareStory,Reintegration,Grateful,93,False,None,False,0.0,12.308757722814626,10.70820673847652,17,6,4,2,21,0.0,0.0529,3,0,0.0,1228,0.0,0.0,0.0,0.0,9,0,0,0.0,0
LinkedIn,Wednesday,21,EducationalContent,Carousel,3,0,True,SignUp,Education,Grateful,131,False,None,True,0.0,26.908575289169434,22.736937059251876,395,134,79,62,298,0.0,0.0715,101,0,0.0,463,0.0,0.0,0.0,0.0,9,0,0,0.0,0
YouTube,Saturday,11,FundraisingAppeal,Video,1,0,True,SignUp,SafehouseLife,Celebratory,148,False,None,False,0.0,21.355982704967165,18.64200207024555,638,168,63,33,137,3324.0,0.1401,113,13,40307.89,620,209412.0,63.0,732.0,0.0,9,1,1,0.0,1
YouTube,Sunday,14,EducationalContent,Video,5,0,False,None,SafehouseLife,Emotional,158,False,None,False,0.0,26.96746178304287,23.55659478380917,795,223,319,137,149,21784.0,0.1361,455,4,9181.27,620,10892000.0,500.0,733.0,0.0,9,1,0,0.0,0
Instagram,Monday,21,ThankYou,Video,1,1,True,SignUp,Gratitude,Grateful,96,False,None,False,0.0,25.21987694184882,21.990205819090285,572,264,141,103,369,14496.0,0.1497,414,2,3644.91,1816,0.0,0.0,0.0,0.0,9,0,0,0.0,0
Facebook,Tuesday,12,EventPromotion,Text,1,1,False,None,Health,Grateful,121,False,None,False,0.0,12.004823274424556,10.49083878447082,17,8,4,2,4,0.0,0.0775,10,0,0.0,2479,0.0,0.0,0.0,0.0,9,0,0,0.0,0
Instagram,Tuesday,16,FundraisingAppeal,Carousel,1,0,True,LearnMore,SafehouseLife,Hopeful,157,False,None,True,0.0,26.96746178304287,23.55659478380917,772,114,132,107,417,0.0,0.0728,159,12,59679.37,1833,0.0,0.0,0.0,0.0,9,0,0,0.0,0
TikTok,Tuesday,17,FundraisingAppeal,Reel,4,0,True,SignUp,Education,Hopeful,155,False,None,True,0.0,26.96746178304287,23.55659478380917,742,277,158,116,863,29126.0,0.0662,495,11,54535.81,930,0.0,0.0,0.0,0.0,9,0,0,0.0,0
Facebook,Tuesday,19,Campaign,Carousel,1,0,True,ShareStory,Gratitude,Hopeful,171,False,None,False,0.0,24.376052526878468,21.43398057947214,579,165,127,107,237,0.0,0.1493,200,11,14478.1,2423,0.0,0.0,0.0,0.0,9,0,0,0.0,0
WhatsApp,Friday,2,Campaign,Photo,0,0,True,DonateNow,Gratitude,Celebratory,139,False,None,True,0.0,15.681634795642312,13.452250504325908,24,10,6,3,55,0.0,0.0401,10,1,4595.01,1543,0.0,0.0,0.0,15.0,9,0,0,0.0,0
TikTok,Monday,16,ThankYou,Reel,3,2,True,ShareStory,Education,Celebratory,114,False,None,False,0.0,23.84723591671978,21.034594486770782,765,157,145,72,209,9592.0,0.1259,281,3,10232.07,916,0.0,0.0,0.0,0.0,9,0,0,0.0,0
Facebook,Wednesday,14,EventPromotion,Video,2,0,True,LearnMore,Education,Celebratory,138,False,None,False,0.0,13.707472070709233,12.396162066468696,44,22,10,5,40,822.0,0.097,15,0,0.0,2423,0.0,0.0,0.0,0.0,10,0,0,0.0,0
LinkedIn,Saturday,12,EducationalContent,Text,0,0,True,DonateNow,Gratitude,Informative,99,False,None,False,0.0,10.548474595929497,8.888473916957158,18,6,4,2,8,0.0,0.1152,10,0,0.0,496,0.0,0.0,0.0,0.0,10,1,0,0.0,0
LinkedIn,Saturday,15,Campaign,Photo,3,0,True,DonateNow,SafehouseLife,Hopeful,125,False,None,False,0.0,12.13475982691612,10.67167442793179,22,4,4,2,18,0.0,0.0653,9,0,0.0,457,0.0,0.0,0.0,0.0,10,1,0,0.0,0
Twitter,Sunday,19,EventPromotion,Carousel,3,0,False,None,Health,Celebratory,135,False,None,False,0.0,22.302654747027493,18.891941454048652,695,136,110,74,51,0.0,0.1495,193,3,5408.85,1228,0.0,0.0,0.0,0.0,10,1,1,1878.65,1
LinkedIn,Monday,21,ImpactStory,Text,1,3,False,None,AwarenessRaising,Celebratory,141,False,None,False,0.0,12.09566319085155,10.559748946489627,27,9,5,2,4,0.0,0.0924,8,0,0.0,463,0.0,0.0,0.0,0.0,10,0,0,0.0,0
Facebook,Wednesday,4,FundraisingAppeal,Video,4,3,True,LearnMore,Reintegration,Informative,143,False,None,False,0.0,15.867790832950652,13.557373287424522,23,7,3,2,57,1522.0,0.0247,9,0,0.0,2479,0.0,0.0,0.0,0.0,10,0,0,0.0,0
Facebook,Saturday,14,ImpactStory,Photo,4,1,False,None,Gratitude,Emotional,134,False,None,False,0.0,15.938412739699865,14.426682147623827,69,10,18,8,20,0.0,0.0779,24,3,12688.73,2479,0.0,0.0,0.0,0.0,10,1,0,0.0,0
Instagram,Monday,0,ImpactStory,Video,3,2,False,None,DonorImpact,Urgent,131,True,None,False,0.0,20.881493668748252,17.64509570455631,82,16,34,6,38,5221.0,0.0331,38,9,9272.57,1796,0.0,0.0,0.0,0.0,10,0,0,0.0,0
YouTube,Wednesday,12,ImpactStory,Video,2,1,True,ShareStory,DonorImpact,Hopeful,148,True,None,False,0.0,26.96746178304287,23.55659478380917,893,320,385,101,625,20119.0,0.0915,173,85,309082.5,572,5653439.0,281.0,756.0,0.0,10,0,0,0.0,0
Facebook,Thursday,20,FundraisingAppeal,Photo,0,0,True,LearnMore,Reintegration,Grateful,143,False,None,False,0.0,20.950962830850802,17.931853078918884,375,45,56,38,134,0.0,0.1318,76,13,45013.32,2423,0.0,0.0,0.0,0.0,10,0,0,0.0,0
LinkedIn,Thursday,21,ThankYou,Text,3,1,True,SignUp,Education,Emotional,122,False,None,False,0.0,13.508946031583537,11.904596167734224,34,20,17,4,24,0.0,0.1087,16,0,0.0,463,0.0,0.0,0.0,0.0,10,0,0,0.0,0
Twitter,Friday,9,ImpactStory,Text,3,1,False,None,AwarenessRaising,Hopeful,165,True,None,True,0.0,15.957072186418483,14.129040043448507,133,28,55,9,13,0.0,0.1172,43,6,12049.65,1228,0.0,0.0,0.0,0.0,10,0,0,0.0,0
Instagram,Friday,20,Campaign,Text,2,3,True,DonateNow,Education,Urgent,173,False,None,True,0.0,25.000471476342895,21.576465907628787,1059,131,369,96,227,0.0,0.1816,306,24,21195.75,1833,0.0,0.0,0.0,0.0,10,0,0,0.0,0
Instagram,Saturday,16,Campaign,Video,1,2,True,DonateNow,Education,Informative,145,False,None,False,0.0,11.79848446085506,10.332643156165956,7,3,2,1,12,317.0,0.0419,3,0,0.0,1833,0.0,0.0,0.0,0.0,10,1,0,0.0,0
LinkedIn,Sunday,2,Campaign,Text,3,0,True,DonateNow,Reintegration,Urgent,146,False,None,False,0.0,13.548601367985423,11.382153965302638,11,2,3,1,29,0.0,0.0293,3,0,0.0,463,0.0,0.0,0.0,0.0,10,1,0,0.0,0
Instagram,Monday,7,EducationalContent,Carousel,1,0,False,None,DonorImpact,Urgent,153,False,None,False,0.0,15.113975659367188,13.420185732676934,39,16,10,6,12,0.0,0.0586,9,0,0.0,1833,0.0,0.0,0.0,0.0,10,0,0,0.0,0
YouTube,Monday,15,EducationalContent,Video,3,0,False,None,AwarenessRaising,Urgent,137,False,None,True,0.0,23.485305419143334,21.267613577502043,784,249,241,68,119,7268.0,0.1536,229,3,11713.29,572,2500192.0,344.0,761.0,0.0,10,0,1,1078.99,1
LinkedIn,Tuesday,11,ThankYou,Text,0,0,False,None,CampaignLaunch,Celebratory,70,False,None,False,0.0,13.524852189139837,11.333586446877035,67,16,10,5,6,0.0,0.1502,12,0,0.0,463,0.0,0.0,0.0,0.0,10,0,0,0.0,0
Facebook,Wednesday,13,EducationalContent,Video,4,1,False,None,AwarenessRaising,Emotional,195,False,None,False,0.0,21.456730704158115,18.92527920935253,218,45,61,17,55,3449.0,0.0667,95,1,1698.35,2211,0.0,0.0,0.0,0.0,10,0,0,0.0,0
TikTok,Thursday,8,ImpactStory,Reel,0,1,False,None,Education,Grateful,145,True,None,False,0.0,25.256328725972804,22.021020298683148,248,69,143,32,86,15206.0,0.0527,161,38,76648.93,916,0.0,0.0,0.0,0.0,10,0,0,0.0,0
WhatsApp,Thursday,18,ImpactStory,Reel,0,1,False,None,Gratitude,Emotional,164,False,None,True,0.0,25.946818307634796,21.986342830038357,944,365,267,74,97,9497.0,0.1406,228,211,306434.93,1517,0.0,0.0,0.0,613.0,10,0,0,0.0,0
WhatsApp,Friday,5,Campaign,Text,0,0,True,LearnMore,CampaignLaunch,Hopeful,176,False,None,False,0.0,11.768098316073464,9.87436620599749,7,2,1,0,15,0.0,0.036,2,0,0.0,1543,0.0,0.0,0.0,1.0,10,0,0,0.0,0
Facebook,Monday,17,ThankYou,Video,4,1,True,ShareStory,CampaignLaunch,Grateful,152,False,Year-End Hope,True,0.0,26.537920542743933,23.55659478380917,405,122,131,48,371,18654.0,0.0675,151,2,8834.04,2479,0.0,0.0,0.0,0.0,11,0,0,0.0,0
Twitter,Tuesday,17,EventPromotion,Text,2,0,True,LearnMore,SafehouseLife,Urgent,120,False,Other,False,0.0,15.161010428586062,13.340738836775557,81,20,23,10,47,0.0,0.1611,57,0,0.0,1228,0.0,0.0,0.0,0.0,11,0,0,0.0,0
YouTube,Thursday,5,EventPromotion,Video,4,1,False,None,SafehouseLife,Celebratory,133,False,None,False,0.0,19.581883403243367,17.218968658503083,62,26,14,6,43,5041.0,0.0332,26,0,0.0,620,1033405.0,205.0,778.0,0.0,11,0,0,0.0,0
Instagram,Friday,2,FundraisingAppeal,Photo,1,0,True,DonateNow,DonorImpact,Celebratory,143,False,None,False,0.0,13.752886973122168,11.743888527478743,23,3,5,2,30,0.0,0.0548,11,0,0.0,1833,0.0,0.0,0.0,0.0,11,0,0,0.0,0
Facebook,Friday,19,EducationalContent,Photo,3,0,False,None,SafehouseLife,Hopeful,207,False,None,False,0.0,15.884361962679694,14.043592028175674,83,25,14,9,13,0.0,0.1,41,0,0.0,2479,0.0,0.0,0.0,0.0,11,0,0,0.0,0
