education_record_id,resident_id,record_date,education_level,school_name,enrollment_status,attendance_rate,progress_percent,completion_status,notes
1344,151,2024-04-01,CollegePrep,School 5,Enrolled,0.566,97.8,Completed,Progress: Completed
1345,151,2024-05-01,Secondary,School 4,Enrolled,0.918,100.0,InProgress,Progress: InProgress
1346,152,2025-02-01,Secondary,School 20,Enrolled,0.668,48.2,NotStarted,Progress: NotStarted
1347,152,2025-03-01,Primary,School 7,Enrolled,0.731,68.4,InProgress,Progress: InProgress
1348,152,2025-04-01,Secondary,School 11,Enrolled,0.808,94.1,InProgress,Progress: InProgress
1349,152,2025-05-01,Vocational,School 16,Enrolled,0.753,100.0,InProgress,Progress: InProgress
1350,152,2025-06-01,Primary,School 12,Enrolled,0.798,100.0,InProgress,Progress: InProgress
1351,152,2025-07-01,Vocational,School 10,Enrolled,0.565,91.6,InProgress,Progress: InProgress
1352,152,2025-08-01,CollegePrep,School 3,Enrolled,0.952,100.0,InProgress,Progress: InProgress
1353,152,2025-09-01,CollegePrep,School 16,Enrolled,0.932,100.0,Completed,Progress: Completed
1354,152,2025-10-01,Primary,School 19,Enrolled,0.972,100.0,InProgress,Progress: InProgress
1355,153,2024-12-01,Primary,School 4,Enrolled,0.442,25.0,NotStarted,Progress: NotStarted
1356,153,2025-01-01,Primary,School 5,Enrolled,0.701,33.3,InProgress,Progress: InProgress
1357,153,2025-02-01,Vocational,School 4,Enrolled,0.617,46.3,InProgress,Progress: InProgress
1358,153,2025-03-01,Primary,School 17,Enrolled,0.734,61.5,InProgress,Progress: InProgress
1359,153,2025-04-01,Secondary,School 4,Enrolled,0.776,66.3,InProgress,Progress: InProgress
1360,153,2025-05-01,CollegePrep,School 12,Enrolled,0.766,71.5,InProgress,Progress: InProgress
1361,153,2025-06-01,Vocational,School 3,Enrolled,0.644,90.0,InProgress,Progress: InProgress
1362,153,2025-07-01,Secondary,School 1,Enrolled,0.824,100.0,InProgress,Progress: InProgress
1363,154,2023-07-01,Vocational,School 10,Enrolled,0.746,51.8,NotStarted,Progress: NotStarted
1364,154,2023-08-01,Secondary,School 3,Enrolled,0.642,63.1,InProgress,Progress: InProgress
1365,154,2023-09-01,Secondary,School 8,Enrolled,0.786,85.6,InProgress,Progress: InProgress
1366,154,2023-10-01,Primary,School 3,Enrolled,0.908,100.0,InProgress,Progress: InProgress
1367,154,2023-11-01,Vocational,School 13,Enrolled,0.664,100.0,InProgress,Progress: InProgress
1368,154,2023-12-01,Primary,School 6,Enrolled,0.703,100.0,InProgress,Progress: InProgress
1369,154,2024-01-01,Primary,School 6,Enrolled,0.962,100.0,InProgress,Progress: InProgress
1370,154,2024-02-01,Vocational,School 13,Enrolled,0.736,100.0,InProgress,Progress: InProgress
1371,154,2024-03-01,Primary,School 8,Enrolled,0.755,100.0,InProgress,Progress: InProgress
1372,154,2024-04-01,Primary,School 4,Enrolled,0.758,100.0,Completed,Progress: Completed
1373,154,2024-05-01,Secondary,School 9,Enrolled,0.919,100.0,InProgress,Progress: InProgress
1374,155,2024-08-01,Primary,School 4,Enrolled,0.813,55.6,NotStarted,Progress: NotStarted
1375,155,2024-09-01,Primary,School 6,Enrolled,0.726,80.5,InProgress,Progress: InProgress
1376,155,2024-10-01,CollegePrep,School 3,Enrolled,0.753,96.3,InProgress,Progress: InProgress
1377,155,2024-11-01,Secondary,School 10,Enrolled,0.883,100.0,InProgress,Progress: InProgress
1378,155,2024-12-01,Secondary,School 12,Enrolled,0.842,100.0,InProgress,Progress: InProgress
1379,155,2025-01-01,Secondary,School 1,Enrolled,0.981,100.0,InProgress,Progress: InProgress
1380,155,2025-02-01,Secondary,School 13,Enrolled,0.964,100.0,InProgress,Progress: InProgress
1381,155,2025-03-01,Primary,School 14,Enrolled,0.735,100.0,InProgress,Progress: InProgress
1382,155,2025-04-01,CollegePrep,School 1,Enrolled,0.759,100.0,Completed,Progress: Completed
1383,155,2025-05-01,Secondary,School 15,Enrolled,0.663,100.0,InProgress,Progress: InProgress
1384,156,2023-03-01,Secondary,School 4,Enrolled,0.575,56.3,NotStarted,Progress: NotStarted
1385,156,2023-04-01,Primary,School 16,Enrolled,0.874,62.4,InProgress,Progress: InProgress
1386,156,2023-05-01,Primary,School 5,Enrolled,0.584,64.5,InProgress,Progress: InProgress
1387,156,2023-06-01,CollegePrep,School 19,Enrolled,0.69,90.2,InProgress,Progress: InProgress
1388,156,2023-07-01,Primary,School 15,Enrolled,0.784,97.0,InProgress,Progress: InProgress
1389,156,2023-08-01,Primary,School 17,Enrolled,0.737,100.0,Completed,Progress: Completed
1390,157,2024-01-01,Primary,School 5,Enrolled,0.666,43.8,NotStarted,Progress: NotStarted
1391,157,2024-02-01,Vocational,School 11,Enrolled,0.411,47.6,InProgress,Progress: InProgress
1392,157,2024-03-01,Primary,School 2,Enrolled,0.562,52.2,InProgress,Progress: InProgress
1393,157,2024-04-01,Primary,School 13,Enrolled,0.842,55.4,InProgress,Progress: InProgress
1394,157,2024-05-01,Secondary,School 6,Enrolled,0.599,64.4,InProgress,Progress: InProgress
1395,157,2024-06-01,Vocational,School 12,Enrolled,0.829,73.8,InProgress,Progress: InProgress
1396,157,2024-07-01,Secondary,School 12,Enrolled,0.673,80.0,InProgress,Progress: InProgress
1397,157,2024-08-01,CollegePrep,School 20,Enrolled,0.721,77.1,InProgress,Progress: InProgress
1398,157,2024-09-01,Secondary,School 10,Enrolled,0.807,75.2,InProgress,Progress: InProgress
1399,157,2024-10-01,Secondary,School 10,Enrolled,0.757,70.4,InProgress,Progress: InProgress
1400,157,2024-11-01,Primary,School 7,Enrolled,0.667,89.1,InProgress,Progress: InProgress
1401,157,2024-12-01,Vocational,School 2,Enrolled,0.776,100.0,Completed,Progress: Completed
1402,158,2024-04-01,Primary,School 2,Enrolled,0.585,44.4,NotStarted,Progress: NotStarted
1403,158,2024-05-01,Vocational,School 4,Enrolled,0.631,47.3,InProgress,Progress: InProgress
1404,158,2024-06-01,Secondary,School 18,Enrolled,0.612,59.4,InProgress,Progress: InProgress
1405,158,2024-07-01,Secondary,School 20,Enrolled,0.956,79.5,InProgress,Progress: InProgress
1406,158,2024-08-01,Primary,School 8,Enrolled,0.703,90.8,InProgress,Progress: InProgress
1407,158,2024-09-01,Secondary,School 20,Enrolled,0.724,100.0,InProgress,Progress: InProgress
1408,158,2024-10-01,Primary,School 19,Enrolled,0.879,100.0,InProgress,Progress: InProgress
1409,158,2024-11-01,Vocational,School 15,Enrolled,0.93,100.0,InProgress,Progress: InProgress
1410,158,2024-12-01,Secondary,School 18,Enrolled,0.838,91.9,Completed,Progress: Completed
1411,158,2025-01-01,Secondary,School 18,Enrolled,0.923,97.3,Completed,Progress: Completed
1412,159,2024-10-01,Secondary,School 15,Enrolled,0.596,39.8,NotStarted,Progress: NotStarted
1413,159,2024-11-01,Primary,School 11,Enrolled,0.693,34.2,InProgress,Progress: InProgress
1414,159,2024-12-01,Secondary,School 20,Enrolled,0.654,39.4,InProgress,Progress: InProgress
1415,159,2025-01-01,Secondary,School 14,Enrolled,0.671,64.7,InProgress,Progress: InProgress
1416,159,2025-02-01,Secondary,School 6,Enrolled,0.693,66.9,InProgress,Progress: InProgress
1417,159,2025-03-01,Primary,School 11,Enrolled,0.719,83.9,InProgress,Progress: InProgress
1418,159,2025-04-01,Secondary,School 4,Enrolled,0.719,92.5,InProgress,Progress: InProgress
1419,159,2025-05-01,Primary,School 20,Enrolled,0.777,96.6,InProgress,Progress: InProgress
1420,159,2025-06-01,Secondary,School 19,Enrolled,0.784,99.1,InProgress,Progress: InProgress
1421,159,2025-07-01,Primary,School 8,Enrolled,0.772,100.0,InProgress,Progress: InProgress
1422,159,2025-08-01,CollegePrep,School 17,Enrolled,0.71,100.0,Completed,Progress: Completed
1423,160,2025-03-01,Vocational,School 7,Enrolled,0.551,46.4,NotStarted,Progress: NotStarted
1424,160,2025-04-01,Secondary,School 15,Enrolled,0.635,63.8,InProgress,Progress: InProgress
1425,160,2025-05-01,Vocational,School 11,Enrolled,0.584,71.6,InProgress,Progress: InProgress
1426,160,2025-06-01,Vocational,School 2,Enrolled,0.834,85.0,InProgress,Progress: InProgress
1427,160,2025-07-01,Secondary,School 3,Enrolled,0.765,90.4,InProgress,Progress: InProgress
1428,160,2025-08-01,Primary,School 20,Enrolled,0.778,89.8,InProgress,Progress: InProgress
1429,160,2025-09-01,Vocational,School 7,Enrolled,0.764,95.3,InProgress,Progress: InProgress
1430,160,2025-10-01,Secondary,School 6,Enrolled,0.928,100.0,InProgress,Progress: InProgress
1431,160,2025-11-01,Secondary,School 14,Enrolled,0.8,84.2,InProgress,Progress: InProgress
1432,160,2025-12-01,Primary,School 17,Enrolled,0.832,94.2,InProgress,Progress: InProgress
1433,160,2026-01-01,Primary,School 18,Enrolled,0.886,100.0,Completed,Progress: Completed
1434,160,2026-02-01,Vocational,School 2,Enrolled,0.729,100.0,InProgress,Progress: InProgress
1435,161,2024-04-01,Secondary,School 7,Enrolled,0.839,33.3,NotStarted,Progress: NotStarted
1436,161,2024-05-01,CollegePrep,School 18,Enrolled,0.662,45.8,InProgress,Progress: InProgress
1437,161,2024-06-01,Vocational,School 12,Enrolled,0.784,68.0,InProgress,Progress: InProgress
1438,161,2024-07-01,Primary,School 14,Enrolled,0.868,97.8,InProgress,Progress: InProgress
1439,161,2024-08-01,Vocational,School 15,Enrolled,0.859,100.0,InProgress,Progress: InProgress
1440,161,2024-09-01,Secondary,School 5,Enrolled,0.894,100.0,InProgress,Progress: InProgress
1441,161,2024-10-01,Secondary,School 14,Enrolled,0.885,100.0,Completed,Progress: Completed
1442,161,2024-11-01,CollegePrep,School 18,Enrolled,1.0,100.0,InProgress,Progress: InProgress
1443,162,2024-12-01,Primary,School 13,Enrolled,0.657,46.8,NotStarted,Progress: NotStarted
1444,162,2025-01-01,Primary,School 13,Enrolled,0.48,60.9,InProgress,Progress: InProgress
1445,162,2025-02-01,Secondary,School 4,Enrolled,0.861,81.2,InProgress,Progress: InProgress
1446,162,2025-03-01,Primary,School 4,Enrolled,0.813,90.6,InProgress,Progress: InProgress
1447,162,2025-04-01,Secondary,School 12,Enrolled,0.853,100.0,InProgress,Progress: InProgress
1448,162,2025-05-01,Secondary,School 3,Enrolled,0.906,100.0,Completed,Progress: Completed
1449,162,2025-06-01,CollegePrep,School 14,Enrolled,0.766,100.0,Completed,Progress: Completed
1450,163,2024-07-01,Secondary,School 9,Enrolled,0.68,37.7,NotStarted,Progress: NotStarted
1451,163,2024-08-01,Primary,School 3,Enrolled,0.589,51.4,InProgress,Progress: InProgress
1452,163,2024-09-01,Secondary,School 2,Enrolled,0.756,76.6,InProgress,Progress: InProgress
1453,163,2024-10-01,Secondary,School 2,Enrolled,0.625,83.4,InProgress,Progress: InProgress
1454,163,2024-11-01,Secondary,School 19,Enrolled,0.759,100.0,InProgress,Progress: InProgress
1455,163,2024-12-01,CollegePrep,School 15,Enrolled,0.675,100.0,InProgress,Progress: InProgress
1456,163,2025-01-01,Secondary,School 19,Enrolled,0.928,100.0,Completed,Progress: Completed
1457,164,2023-09-01,Primary,School 14,Enrolled,0.577,50.4,NotStarted,Progress: NotStarted
1458,164,2023-10-01,Secondary,School 10,Enrolled,0.867,50.7,InProgress,Progress: InProgress
1459,164,2023-11-01,CollegePrep,School 3,Enrolled,0.674,38.7,InProgress,Progress: InProgress
1460,164,2023-12-01,Primary,School 18,Enrolled,0.67,40.0,InProgress,Progress: InProgress
1461,164,2024-01-01,Secondary,School 11,Enrolled,0.761,41.2,InProgress,Progress: InProgress
1462,164,2024-02-01,Primary,School 11,Enrolled,0.8,50.5,InProgress,Progress: InProgress
1463,164,2024-03-01,Primary,School 13,Enrolled,0.701,51.5,InProgress,Progress: InProgress
1464,164,2024-04-01,Secondary,School 19,Enrolled,0.536,56.9,InProgress,Progress: InProgress
1465,164,2024-05-01,Primary,School 6,Enrolled,0.759,56.5,InProgress,Progress: InProgress
1466,165,2023-02-01,Vocational,School 14,Enrolled,0.671,64.7,NotStarted,Progress: NotStarted
1467,165,2023-03-01,Vocational,School 12,Enrolled,0.781,79.4,InProgress,Progress: InProgress
1468,165,2023-04-01,Secondary,School 7,Enrolled,0.831,100.0,InProgress,Progress: InProgress
1469,165,2023-05-01,CollegePrep,School 17,Enrolled,0.899,100.0,InProgress,Progress: InProgress
1470,165,2023-06-01,Secondary,School 2,Enrolled,0.89,100.0,InProgress,Progress: InProgress
1471,165,2023-07-01,Primary,School 7,Enrolled,0.778,100.0,InProgress,Progress: InProgress
1472,165,2023-08-01,Secondary,School 7,Enrolled,0.777,100.0,InProgress,Progress: InProgress
1473,165,2023-09-01,CollegePrep,School 3,Enrolled,0.756,100.0,InProgress,Progress: InProgress
1474,165,2023-10-01,Vocational,School 9,Enrolled,0.799,100.0,Completed,Progress: Completed
1475,166,2024-01-01,Secondary,School 2,Enrolled,0.586,45.2,NotStarted,Progress: NotStarted
1476,166,2024-02-01,Primary,School 16,Enrolled,0.679,59.2,InProgress,Progress: InProgress
1477,166,2024-03-01,Vocational,School 18,Enrolled,0.925,79.6,InProgress,Progress: InProgress
1478,166,2024-04-01,Vocational,School 6,Enrolled,0.716,82.1,InProgress,Progress: InProgress
1479,166,2024-05-01,Primary,School 14,Enrolled,0.625,66.3,InProgress,Progress: InProgress
1480,166,2024-06-01,Secondary,School 9,Enrolled,0.931,83.5,InProgress,Progress: InProgress
1481,166,2024-07-01,Vocational,School 11,Enrolled,0.759,95.2,Completed,Progress: Completed
1482,166,2024-08-01,Secondary,School 12,Enrolled,0.825,96.3,InProgress,Progress: InProgress
1483,167,2023-07-01,Primary,School 6,Enrolled,0.667,47.6,NotStarted,Progress: NotStarted
1484,167,2023-08-01,Secondary,School 13,Enrolled,0.593,73.9,InProgress,Progress: InProgress
1485,167,2023-09-01,Secondary,School 2,Enrolled,0.715,81.6,InProgress,Progress: InProgress
1486,167,2023-10-01,Primary,School 17,Enrolled,0.609,80.9,InProgress,Progress: InProgress
1487,167,2023-11-01,CollegePrep,School 19,Enrolled,0.828,98.7,InProgress,Progress: InProgress
1488,167,2023-12-01,Secondary,School 9,Enrolled,1.0,99.0,InProgress,Progress: InProgress
1489,167,2024-01-01,Vocational,School 8,Enrolled,0.778,100.0,InProgress,Progress: InProgress
1490,167,2024-02-01,Secondary,School 3,Enrolled,0.753,100.0,Completed,Progress: Completed
1491,167,2024-03-01,Vocational,School 13,Enrolled,0.691,100.0,Completed,Progress: Completed
1492,168,2024-08-01,Secondary,School 8,Enrolled,0.632,39.6,NotStarted,Progress: NotStarted
1493,168,2024-09-01,Secondary,School 9,Enrolled,0.742,54.4,InProgress,Progress: InProgress
1494,168,2024-10-01,Primary,School 7,Enrolled,0.599,59.9,InProgress,Progress: InProgress
1495,168,2024-11-01,Vocational,School 4,Enrolled,0.78,72.1,InProgress,Progress: InProgress
1496,168,2024-12-01,Primary,School 10,Enrolled,0.905,74.9,InProgress,Progress: InProgress
1497,168,2025-01-01,Primary,School 16,Enrolled,0.812,95.9,Completed,Progress: Completed
1498,168,2025-02-01,Secondary,School 5,Enrolled,0.847,96.5,Completed,Progress: Completed
1499,169,2024-05-01,CollegePrep,School 16,Enrolled,0.697,45.3,NotStarted,Progress: NotStarted
1500,169,2024-06-01,CollegePrep,School 10,Enrolled,0.581,45.1,InProgress,Progress: InProgress
1501,169,2024-07-01,Secondary,School 4,Enrolled,0.689,60.3,InProgress,Progress: InProgress
1502,169,2024-08-01,Secondary,School 7,Enrolled,0.867,97.4,InProgress,Progress: InProgress
1503,169,2024-09-01,Secondary,School 17,Enrolled,0.821,100.0,InProgress,Progress: InProgress
1504,169,2024-10-01,Secondary,School 18,Enrolled,0.852,100.0,InProgress,Progress: InProgress
1505,169,2024-11-01,Secondary,School 1,Enrolled,0.725,100.0,InProgress,Progress: InProgress
1506,170,2023-01-01,CollegePrep,School 2,Enrolled,0.468,33.9,NotStarted,Progress: NotStarted
1507,170,2023-02-01,Secondary,School 8,Enrolled,0.684,45.9,InProgress,Progress: InProgress
1508,170,2023-03-01,Primary,School 2,Enrolled,0.718,53.8,InProgress,Progress: InProgress
1509,170,2023-04-01,Secondary,School 20,Enrolled,0.629,74.8,InProgress,Progress: InProgress
1510,170,2023-05-01,Primary,School 3,Enrolled,0.673,77.4,InProgress,Progress: InProgress
1511,170,2023-06-01,Secondary,School 12,Enrolled,0.8,93.0,InProgress,Progress: InProgress
1512,170,2023-07-01,Vocational,School 19,Enrolled,0.644,100.0,InProgress,Progress: InProgress
1513,170,2023-08-01,Secondary,School 14,Enrolled,0.764,100.0,InProgress,Progress: InProgress
1514,170,2023-09-01,Secondary,School 19,Enrolled,0.718,100.0,InProgress,Progress: InProgress
1515,170,2023-10-01,Secondary,School 12,Enrolled,0.951,100.0,InProgress,Progress: InProgress
1516,170,2023-11-01,Vocational,School 17,Enrolled,0.864,100.0,Completed,Progress: Completed
1517,170,2023-12-01,Primary,School 12,Enrolled,0.791,90.9,Completed,Progress: Completed
1518,171,2024-04-01,Secondary,School 1,Enrolled,0.58,48.7,NotStarted,Progress: NotStarted
1519,171,2024-05-01,Secondary,School 14,Enrolled,0.634,61.6,InProgress,Progress: InProgress
1520,171,2024-06-01,Primary,School 16,Enrolled,0.713,71.8,InProgress,Progress: InProgress
1521,171,2024-07-01,Primary,School 20,Enrolled,0.804,100.0,InProgress,Progress: InProgress
1522,171,2024-08-01,CollegePrep,School 19,Enrolled,1.0,100.0,Completed,Progress: Completed
1523,171,2024-09-01,Secondary,School 1,Enrolled,0.869,100.0,Completed,Progress: Completed
1524,172,2024-02-01,Vocational,School 3,Enrolled,0.505,33.2,NotStarted,Progress: NotStarted
1525,172,2024-03-01,Primary,School 1,Enrolled,0.633,26.9,InProgress,Progress: InProgress
1526,172,2024-04-01,CollegePrep,School 9,Enrolled,0.488,20.9,InProgress,Progress: InProgress
1527,172,2024-05-01,Secondary,School 4,Enrolled,0.67,27.3,InProgress,Progress: InProgress
1528,172,2024-06-01,Primary,School 17,Enrolled,0.612,35.3,InProgress,Progress: InProgress
1529,172,2024-07-01,CollegePrep,School 5,Enrolled,0.711,42.9,InProgress,Progress: InProgress
1530,172,2024-08-01,Secondary,School 7,Enrolled,0.531,36.4,InProgress,Progress: InProgress
1531,173,2023-10-01,Secondary,School 5,Enrolled,0.92,54.8,NotStarted,Progress: NotStarted
1532,173,2023-11-01,CollegePrep,School 12,Enrolled,0.732,83.4,InProgress,Progress: InProgress
1533,173,2023-12-01,Secondary,School 5,Enrolled,0.927,100.0,InProgress,Progress: InProgress
1534,173,2024-01-01,Secondary,School 4,Enrolled,0.807,100.0,InProgress,Progress: InProgress
1535,173,2024-02-01,Secondary,School 7,Enrolled,0.968,100.0,InProgress,Progress: InProgress
1536,173,2024-03-01,Secondary,School 6,Enrolled,0.762,100.0,InProgress,Progress: InProgress
1537,173,2024-04-01,Primary,School 4,Enrolled,0.872,100.0,InProgress,Progress: InProgress
1538,173,2024-05-01,Secondary,School 18,Enrolled,0.903,100.0,InProgress,Progress: InProgress
1539,173,2024-06-01,Secondary,School 15,Enrolled,0.964,100.0,InProgress,Progress: InProgress
1540,173,2024-07-01,Vocational,School 12,Enrolled,0.825,100.0,InProgress,Progress: InProgress
1541,173,2024-08-01,CollegePrep,School 5,Enrolled,0.645,100.0,InProgress,Progress: InProgress
1542,173,2024-09-01,Vocational,School 18,Enrolled,0.913,100.0,InProgress,Progress: InProgress
1543,174,2023-04-01,Secondary,School 1,Enrolled,0.558,51.3,NotStarted,Progress: NotStarted
1544,174,2023-05-01,Secondary,School 13,Enrolled,0.871,56.4,InProgress,Progress: InProgress
1545,174,2023-06-01,Primary,School 20,Enrolled,0.636,55.1,InProgress,Progress: InProgress
1546,174,2023-07-01,Secondary,School 11,Enrolled,0.77,67.0,InProgress,Progress: InProgress
